window,window_start,window_end,velocity_band,depth_repertoire_band,trust_classification,agent_delegation_classification,skill_read_presence_classification,cohort_size,signal_count,attributed_signal_count,attributed_signal_share,agent_delegation_user_count,skill_read_user_count,suppression_status,suppression_reason,readiness_decision,readout_zone_test_result,value_hypothesis_test_result
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,512,0,0,,512,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,6,0,0,,6,6,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,1590,0,0,,1590,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,26,0,0,,26,26,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1512,3923,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,36,77,0,0.0,0,36,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,15,31,0,0.0,15,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,28,86,0,0.0,28,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,4365,11923,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,23,53,0,0.0,0,23,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,28,95,0,0.0,28,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,72,418,0,0.0,72,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,389642,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,141,0,0,,0,141,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,27,0,0,,27,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,70,173,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,3416,7285,6537,0.8973232669869595,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,347,909,836,0.9196919691969196,0,347,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,974,2337,2034,0.8703465982028241,974,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,122,306,270,0.8823529411764706,122,122,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,2387,6414,4712,0.7346429685063922,2387,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,224,774,611,0.789405684754522,224,224,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,140127,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,7067,0,0,,0,7067,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,18443,0,0,,18443,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,1056,0,0,,1056,1056,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,36935,0,0,,36935,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,1502,0,0,,1502,1502,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1988,4816,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,159,352,0,0.0,0,159,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,334,752,0,0.0,334,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,26,52,0,0.0,26,26,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,540,1113,0,0.0,540,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,39,66,0,0.0,39,39,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,4264,8883,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,214,376,0,0.0,0,214,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,1179,2452,0,0.0,1179,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,54,76,0,0.0,54,54,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,3189,6102,0,0.0,3189,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_2,2026-02-21,2026-04-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,205,311,0,0.0,205,205,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1318,8098,3590,0.44331933810817487,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,60,224,178,0.7946428571428571,0,60,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,67141,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,605,0,0,,0,605,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,213,0,0,,213,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,697,0,0,,697,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2216,8838,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,39,605,0,0.0,0,39,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,6,29,0,0.0,6,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2812,21836,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,14,67,0,0.0,0,14,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,11,88,0,0.0,11,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,133281,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,12,0,0,,0,12,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,110,3355,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
window_3,2026-01-22,2026-03-23,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,9321,37484,20849,0.556210649877281,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
